job_id,model_id,model_label,family,tier,specialty,topic_index,condition,rep,reasoning_mode,target_position,provider,reasoning_tokens,temperature,negative_stem,none_of_the_above,all_of_the_above,combination_options,fill_in_blank,true_false_stem,longest_option_key,option_length_outlier,absolute_terms,vague_terms,clang_cue,grammatical_cue,nonparallel_options,numeric_not_ordered,numeric_units_inconsistent,overlapping_options,options_not_alphabetical,n_flaws,n_options,key,stem_words,key_chars,mean_distractor_chars,detector_version
2659da52412a,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,internal_medicine,0,guided2,0,off,,Google AI Studio,3772,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,111,11,11.8,1.1
e991fbbb5d41,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pharmacology,3,guided2,0,off,,Google AI Studio,2475,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,C,96,8,16,1.1
70c5f5c488aa,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,psychiatry,19,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,89,24,31.2,1.1
8414bab73f48,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,internal_medicine,21,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,86,22,23.2,1.1
9cb5f9068453,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pathology,24,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,40,36,37.5,1.1
debc50ca9185,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,20,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,61,5,5.2,1.1
6749305a17c8,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,psychiatry,23,guided2,0,off,,Alibaba,3237,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,131,19,18.2,1.1
53200ae78671,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,1,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,B,63,39,28,1.1
9ba5f711e763,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,neurology,10,guided2,0,off,,Alibaba,4752,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,D,78,24,19.2,1.1
b82c6d7d8c51,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pharmacology,15,guided2,0,off,,Google AI Studio,1475,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,80,12,15,1.1
29386883abf4,mistralai/mistral-small-2603,Mistral Small 2603,open,base,psychiatry,12,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,A,76,70,69.5,1.1
e8c685c089a4,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,obstetrics_gynecology,9,guided2,0,off,,Google,2156,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,C,127,25,27.8,1.1
a2e508e3724c,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,obstetrics_gynecology,21,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,63,21,31.2,1.1
019f50e0ef46,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,pharmacology,19,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,66,12,10.8,1.1
125a7fac83c2,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pediatrics,4,guided2,0,off,,Google AI Studio,1865,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,60,9,9,1.1
3b0b7cd5f4ee,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pathology,14,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,38,67,50.2,1.1
38fa7299c0c8,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,13,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,115,47,44,1.1
0a0c0bd4d596,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pathology,13,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,A,54,67,41.5,1.1
3f4cf69ead95,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,psychiatry,3,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,68,12,10,1.1
11c0277df76a,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,neurology,15,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,C,77,9,13.2,1.1
c65649e13fce,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,neurology,21,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,157,57,45.8,1.1
dc050cd573c0,mistralai/mistral-small-2603,Mistral Small 2603,open,base,neurology,10,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,62,23,17.5,1.1
77a6ab447fa9,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,psychiatry,23,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,D,75,13,16.2,1.1
7b20016053c2,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,surgery,1,guided2,0,off,,Google,2220,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,121,28,34.8,1.1
d74edd710a4d,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,23,guided2,0,off,,xAI,1368,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,75,15,21.8,1.1
da47641b5250,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pharmacology,19,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,B,127,40,37.8,1.1
f72ceada915f,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,obstetrics_gynecology,15,guided2,0,off,,Anthropic,716,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,116,44,26.8,1.1
9e3972cb4685,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,surgery,13,guided2,0,off,,Alibaba,8442,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,61,33,28.5,1.1
d4e252d1268e,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,surgery,19,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,D,67,120,58.5,1.1
dc5ef2c133e3,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,internal_medicine,18,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,77,12,12.5,1.1
af88b1f538e5,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,9,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,105,30,34.8,1.1
aea8ea912c0c,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pediatrics,14,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,50,24,22.8,1.1
58ac82ec7af3,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,surgery,18,guided2,0,off,,Google,2511,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,109,19,29.8,1.1
dda7b7eddaf7,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pathology,12,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,89,79,56.5,1.1
d37e1244a8b8,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,surgery,24,guided2,0,off,,Alibaba,2524,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,88,34,38.8,1.1
6d40578c139e,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,surgery,8,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,77,29,29,1.1
6ca21d379c1c,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,6,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,82,19,21.2,1.1
4e863c3d024a,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,neurology,21,guided2,0,off,,Google AI Studio,2379,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,80,30,31,1.1
542c6a952160,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,internal_medicine,20,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,D,73,15,18,1.1
33958c2a4aed,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,internal_medicine,19,guided2,0,off,,Alibaba,8711,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,141,20,30.8,1.1
339c11b09143,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,obstetrics_gynecology,4,guided2,0,off,,Google,2691,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,103,27,39.5,1.1
7c5ce0e8d03d,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,pharmacology,8,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,62,26,26.5,1.1
f873cfb0bc08,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pathology,13,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,61,62,51.5,1.1
e695ff8115f3,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pathology,18,guided2,0,off,,OpenAI,347,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,52,9,24.5,1.1
39c97d60b1cf,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,internal_medicine,16,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,69,42,28.8,1.1
fc219e8fdc4d,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,7,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,A,72,46,30,1.1
b939f284d4f9,x-ai/grok-4.6,Grok 4.6,commercial,flagship,surgery,23,guided2,0,off,,xAI,3559,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,112,15,17.2,1.1
2e434b071458,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,surgery,0,guided2,0,off,,OpenAI,513,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,96,18,17,1.1
10eebc194122,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,4,guided2,0,off,,xAI,2380,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,58,6,10.2,1.1
1136f52fce72,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,psychiatry,10,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,C,76,23,21.2,1.1
bdef096e555a,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,surgery,13,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,56,26,22.5,1.1
4f2540356215,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pathology,12,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,C,87,47,37.2,1.1
67c4f63fea4e,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,obstetrics_gynecology,3,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,78,40,41.5,1.1
2ccb5420942e,x-ai/grok-4.6,Grok 4.6,commercial,flagship,pathology,13,guided2,0,off,,xAI,2261,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,38,23,21.8,1.1
a9f91d9af6fa,mistralai/mistral-small-2603,Mistral Small 2603,open,base,psychiatry,16,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,A,79,31,22.2,1.1
3cdebf7a4404,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,neurology,8,guided2,0,off,,OpenAI,516,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,92,18,30.8,1.1
a9069c63481b,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pediatrics,11,guided2,0,off,,OpenAI,823,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,98,39,51.8,1.1
e8ffa3b53a6a,x-ai/grok-4.6,Grok 4.6,commercial,flagship,neurology,17,guided2,0,off,,xAI,3706,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,69,29,21.5,1.1
fff5834dfb96,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,psychiatry,7,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,60,17,19.8,1.1
6e8681b38ad8,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,obstetrics_gynecology,15,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,109,15,22.2,1.1
ae2d738026f6,openai/gpt-6-astra,GPT-6 Astra,commercial,flagship,pharmacology,20,guided2,0,off,,OpenAI,516,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,87,23,36.8,1.1
5d9d80a7096b,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pharmacology,1,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,32,62,54,1.1
33b3a1846991,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,internal_medicine,5,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,80,30,22.8,1.1
c26e31115b9b,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,obstetrics_gynecology,5,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,145,29,27,1.1
863f95ee5282,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,neurology,0,guided2,0,off,,Google,2184,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,101,32,28,1.1
f50257092f6d,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,internal_medicine,7,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,88,35,16.8,1.1
c0c7403ceddd,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,obstetrics_gynecology,12,guided2,0,off,,Google AI Studio,1967,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,103,43,47.5,1.1
d085bc1303ef,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,11,guided2,0,off,,Anthropic,989,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,114,12,26.2,1.1
39362b01cd8d,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,internal_medicine,12,guided2,0,off,,Alibaba,5980,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,68,14,26.5,1.1
2e126406784f,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,internal_medicine,13,guided2,0,off,,Google,2375,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,142,23,21.5,1.1
3514cbca75d2,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pediatrics,8,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,55,16,18,1.1
4316256507c4,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,17,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,83,45,56.8,1.1
0adfc835225a,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,neurology,19,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,45,43,37.8,1.1
0b713036dabc,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,pharmacology,14,guided2,0,off,,Alibaba,5071,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,C,112,40,30.2,1.1
6efbf841c9dd,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pathology,4,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,D,78,36,35,1.1
0b52c2253fa0,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,neurology,5,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,46,20,21.8,1.1
393e9a4aaa6a,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,surgery,19,guided2,0,off,,Google AI Studio,1023,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,E,59,22,10,1.1
1cebe7dcd83f,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pharmacology,13,guided2,0,off,,Anthropic,1477,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,70,34,44.2,1.1
007e0738889b,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,pediatrics,6,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,A,74,11,17.5,1.1
e9f4af9f55f7,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,psychiatry,7,guided2,0,off,,Anthropic,569,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,E,124,9,11,1.1
c7e4d1e1b3df,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pharmacology,13,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,44,21,22.5,1.1
6df14efc0376,mistralai/mistral-small-2603,Mistral Small 2603,open,base,psychiatry,9,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,52,18,22.5,1.1
52df088edc45,anthropic/claude-opus-5,Claude Opus 5,commercial,flagship,pediatrics,10,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,117,25,27,1.1
07fcacbd4f05,x-ai/grok-4.6,Grok 4.6,commercial,flagship,surgery,24,guided2,0,off,,xAI,4856,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,54,45,48.5,1.1
d7cad2034fa1,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,pathology,23,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,47,13,10.5,1.1
7ba770c0d256,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,internal_medicine,23,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,76,24,36,1.1
a79fdfbb219e,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,13,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,B,81,72,62.5,1.1
ebcf923aef7f,anthropic/claude-sonnet-5,Claude Sonnet 5,commercial,base,surgery,8,guided2,0,off,,Claude Platform on AWS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,64,29,29.5,1.1
c41145a6c0d4,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pediatrics,11,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,A,107,49,31,1.1
b179b82d1735,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,surgery,10,guided2,0,off,,Google,483,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,C,82,42,37.5,1.1
dd09008cc030,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,pharmacology,13,guided2,0,off,,Google AI Studio,3710,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,63,47,42.8,1.1
4111c7bd4dc9,qwen/qwen3.6-27b,Qwen 3.6 27B,open,base,pharmacology,22,guided2,0,off,,SiliconFlow,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,90,24,23.2,1.1
09d91ad4cb55,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,psychiatry,15,guided2,0,off,,Alibaba,5122,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,107,38,43.5,1.1
87dd9b1ec433,google/gemini-3.8-flash,Gemini 3.8 Flash,commercial,base,internal_medicine,15,guided2,0,off,,Google AI Studio,1142,0.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,E,126,39,24,1.1
ad1e360de9b0,mistralai/mistral-small-2603,Mistral Small 2603,open,base,pharmacology,5,guided2,0,off,,Mistral,0,0.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,A,96,27,22.5,1.1
1ee461bfda2c,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,neurology,15,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,89,11,9.2,1.1
f0159dd5566d,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,obstetrics_gynecology,1,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,37,35,31.5,1.1
8878fd5dfd6e,anthropic/claude-fable-5.1,Claude Fable 5.1,commercial,flagship,pathology,12,guided2,0,off,,Anthropic,981,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,60,57,55.2,1.1
f7878fa43a54,deepseek/deepseek-v4-flash,DeepSeek V4 Flash,open,base,internal_medicine,11,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,C,55,51,57.8,1.1
6d8b3556f910,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,psychiatry,2,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,65,12,10.2,1.1
d08cf5c79384,meta-llama/llama-4-maverick,Llama 4 Maverick,open,base,pediatrics,17,guided2,0,off,,DeepInfra,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,55,19,27.2,1.1
a107c106079a,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,obstetrics_gynecology,3,guided2,0,off,,Alibaba,4547,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,E,87,28,29.5,1.1
51a242ffe429,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,obstetrics_gynecology,3,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,61,64,37.5,1.1
324d908ca0d0,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pharmacology,4,guided2,0,off,,Google,4186,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,C,90,35,17.8,1.1
cb1af5452cb7,google/gemini-3.1-pro-preview,Gemini 3.1 Pro,commercial,flagship,pathology,20,guided2,0,off,,Google,1763,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,82,21,16,1.1
eae0d5ca2624,x-ai/grok-4.6,Grok 4.6,commercial,flagship,internal_medicine,24,guided2,0,off,,xAI,3827,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,48,24,23.2,1.1
6beb13818111,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,surgery,7,guided2,0,off,,Alibaba,3553,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,B,65,58,45.8,1.1
f3339f0d649d,deepseek/deepseek-v4-pro,DeepSeek V4 Pro,open,flagship,psychiatry,19,guided2,0,off,,GMICloud,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,88,24,27,1.1
d5954e913269,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,psychiatry,17,guided2,0,off,,Alibaba,2040,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,B,91,19,26,1.1
e1e2377d9c84,openai/gpt-5.6-terra,GPT-5.6 Terra,commercial,base,pathology,15,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,D,53,24,23.8,1.1
24b43a67cca4,openai/gpt-5.6-luna,GPT-5.6 Luna,commercial,base,psychiatry,21,guided2,0,off,,OpenAI,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,A,77,39,30,1.1
beaa50579fba,qwen/qwen3.8-max-0902,Qwen 3.8 Max,commercial,flagship,psychiatry,12,guided2,0,off,,Alibaba,1819,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,A,94,34,41.5,1.1
